Available Drivers,Cancel Time,Order ID,Placed Time,Reject Time,Response Distance,Response Time,Service Type
72,,15301,7/4/2018 7:03:53 PM,,2021,7/4/2018 7:04:01 PM,Van
174,,15302,7/4/2018 7:04:37 PM,,2327,7/4/2018 7:04:44 PM,Van
72,,15303,7/4/2018 7:10:28 PM,,6657,7/4/2018 7:11:05 PM,Van
211,,15304,7/4/2018 7:10:36 PM,,3803,7/4/2018 7:10:42 PM,Van
188,,15305,7/4/2018 7:10:58 PM,,3282,7/4/2018 7:11:05 PM,Van
53,7/4/2018 7:14:01 PM,15306,7/4/2018 7:11:21 PM,,,,Van
161,7/4/2018 7:12:33 PM,15307,7/4/2018 7:12:11 PM,,2824,7/4/2018 7:12:20 PM,Van
224,,15308,7/4/2018 7:12:21 PM,,3261,7/4/2018 7:12:28 PM,Van
80,7/4/2018 7:13:08 PM,15309,7/4/2018 7:12:49 PM,,,,Van
317,,15310,7/4/2018 7:14:44 PM,,2514,7/4/2018 7:14:52 PM,Van
122,,15311,7/4/2018 7:15:25 PM,,5179,7/4/2018 7:15:45 PM,Van
175,,15312,7/4/2018 7:17:21 PM,,4401,7/4/2018 7:17:43 PM,Van
27,,15313,7/4/2018 7:18:11 PM,,3049,7/4/2018 7:18:31 PM,Van
191,,15314,7/4/2018 7:19:21 PM,,1185,7/4/2018 7:19:30 PM,Van
234,,15315,7/4/2018 7:19:45 PM,,2641,7/4/2018 7:19:57 PM,Van
192,,15316,7/4/2018 7:19:59 PM,,2869,7/4/2018 7:20:22 PM,Van
263,,15317,7/4/2018 7:21:41 PM,,1795,7/4/2018 7:21:50 PM,Van
276,,15318,7/4/2018 7:23:50 PM,,2271,7/4/2018 7:23:59 PM,Van
68,,15319,7/4/2018 7:28:09 PM,,3094,7/4/2018 7:28:22 PM,Van
120,,15320,7/4/2018 7:28:31 PM,,3768,7/4/2018 7:28:40 PM,Van
14,,15321,7/4/2018 7:28:45 PM,,7467,7/4/2018 7:29:28 PM,Van
162,,15322,7/4/2018 7:29:34 PM,,2306,7/4/2018 7:29:48 PM,Van
65,,15323,7/4/2018 7:29:53 PM,7/4/2018 9:15:06 PM,2427,7/4/2018 7:30:09 PM,Van
33,,15324,7/4/2018 7:30:42 PM,,10714,7/4/2018 7:32:11 PM,Motorcycle
33,,15325,7/4/2018 7:31:44 PM,,3950,7/4/2018 7:32:37 PM,Van
205,,15326,7/4/2018 7:32:04 PM,,1647,7/4/2018 7:32:24 PM,Van
193,,15327,7/4/2018 7:36:01 PM,,2848,7/4/2018 7:36:12 PM,Van
3,,15328,7/4/2018 7:38:25 PM,,4959,7/4/2018 7:38:50 PM,Van
28,,15329,7/4/2018 7:39:16 PM,,1453,7/4/2018 7:39:29 PM,Van
35,,15330,7/4/2018 7:44:59 PM,,1098,7/4/2018 7:45:15 PM,Van
314,,15331,7/4/2018 7:45:56 PM,,2057,7/4/2018 7:46:04 PM,Van
52,,15332,7/4/2018 7:46:10 PM,,1853,7/4/2018 7:46:37 PM,Van
140,,15333,7/4/2018 7:48:35 PM,,3822,7/4/2018 7:48:44 PM,Van
18,,15334,7/4/2018 7:53:32 PM,,9675,7/4/2018 7:54:22 PM,Van
28,,15335,7/4/2018 8:02:45 PM,,2728,7/4/2018 8:03:03 PM,Van
27,,15336,7/4/2018 8:02:49 PM,,,7/4/2018 8:03:43 PM,Van
327,,15337,7/4/2018 8:06:02 PM,,2168,7/4/2018 8:06:21 PM,Van
101,,15338,7/4/2018 8:07:16 PM,,5619,7/4/2018 8:07:36 PM,Van
72,,15339,7/4/2018 8:11:34 PM,,1498,7/4/2018 8:11:44 PM,Van
85,,15340,7/4/2018 8:11:45 PM,,1847,7/4/2018 8:12:00 PM,Van
29,7/4/2018 8:35:02 PM,15341,7/4/2018 8:12:43 PM,,,,Van
175,,15342,7/4/2018 8:18:32 PM,7/4/2018 9:06:49 PM,2499,7/4/2018 8:18:41 PM,Van
100,,15343,7/4/2018 8:23:07 PM,7/4/2018 9:25:17 PM,3939,7/4/2018 8:23:25 PM,Van
174,,15344,7/4/2018 8:24:14 PM,,1600,7/4/2018 8:24:22 PM,Van
196,,15345,7/4/2018 8:26:14 PM,,3305,7/4/2018 8:26:37 PM,Van
35,,15346,7/4/2018 8:28:03 PM,,2109,7/4/2018 8:29:05 PM,Van
41,,15347,7/4/2018 8:28:05 PM,,2528,7/4/2018 8:28:14 PM,Motorcycle
126,,15348,7/4/2018 8:35:02 PM,,2498,7/4/2018 8:35:22 PM,Van
80,,15349,7/4/2018 8:35:17 PM,,4915,7/4/2018 8:35:55 PM,Van
29,,15350,7/4/2018 8:35:36 PM,,23158,7/4/2018 8:36:54 PM,Van
27,,15351,7/4/2018 8:40:59 PM,,12762,7/4/2018 8:43:55 PM,Van
53,,15352,7/4/2018 8:41:12 PM,,5101,7/4/2018 8:41:38 PM,Motorcycle
136,,15353,7/4/2018 8:41:32 PM,,2999,7/4/2018 8:41:41 PM,Van
105,,15354,7/4/2018 8:43:30 PM,7/4/2018 9:08:12 PM,3750,7/4/2018 8:43:46 PM,Van
146,,15355,7/4/2018 8:45:25 PM,,4379,7/4/2018 8:45:48 PM,Van
36,,15356,7/4/2018 8:48:03 PM,,6142,7/4/2018 8:48:29 PM,Van
81,,15357,7/4/2018 8:50:11 PM,,3472,7/4/2018 8:50:20 PM,Van
228,,15358,7/4/2018 8:57:29 PM,,5656,7/4/2018 8:57:51 PM,Van
197,,15359,7/4/2018 9:02:45 PM,,897,7/4/2018 9:02:53 PM,Van
235,,15360,7/4/2018 9:23:58 PM,,4973,7/4/2018 9:24:09 PM,Van
189,7/4/2018 9:25:14 PM,15361,7/4/2018 9:24:53 PM,,3394,7/4/2018 9:25:01 PM,Van
494,,15362,7/4/2018 9:44:57 PM,,4565,7/4/2018 9:45:06 PM,Van
254,,15363,7/4/2018 9:45:08 PM,,7176,7/4/2018 9:45:31 PM,Van
312,7/4/2018 9:46:32 PM,15364,7/4/2018 9:46:10 PM,,4478,7/4/2018 9:46:18 PM,Van
148,,15365,7/4/2018 9:59:04 PM,,2433,7/4/2018 9:59:12 PM,Van
239,,15366,7/4/2018 10:09:18 PM,7/4/2018 10:35:26 PM,5957,7/4/2018 10:09:42 PM,Van
183,,15367,7/4/2018 10:09:53 PM,7/4/2018 10:34:46 PM,16459,7/4/2018 10:10:33 PM,Van
390,,15368,7/4/2018 10:20:12 PM,,2265,7/4/2018 10:20:18 PM,Van
458,,15369,7/4/2018 10:24:24 PM,,5722,7/4/2018 10:24:33 PM,Van
33,,15370,7/4/2018 10:25:03 PM,,10518,7/4/2018 10:25:39 PM,Van
55,,15371,7/4/2018 10:29:20 PM,,84,7/4/2018 10:29:29 PM,Van
105,,15372,7/4/2018 10:35:36 PM,,4352,7/4/2018 10:35:44 PM,Van
262,,15373,7/4/2018 10:39:54 PM,,5067,7/4/2018 10:40:08 PM,Van
418,,15374,7/4/2018 10:41:24 PM,,1979,7/4/2018 10:41:45 PM,Van
248,,15375,7/4/2018 11:07:23 PM,7/5/2018 10:29:50 AM,1963,7/4/2018 11:07:32 PM,Van
235,,15376,7/4/2018 11:47:48 PM,,5140,7/4/2018 11:47:57 PM,Van
425,,15377,7/5/2018 1:30:07 AM,7/5/2018 9:21:34 AM,399,7/5/2018 1:30:24 AM,Van
71,,15378,7/5/2018 5:24:42 AM,,11741,7/5/2018 5:25:32 AM,Van
126,7/5/2018 5:31:54 AM,15379,7/5/2018 5:31:24 AM,,,,Van
94,,15380,7/5/2018 5:33:49 AM,,8855,7/5/2018 5:35:12 AM,Van
263,,15381,7/5/2018 6:03:47 AM,,5921,7/5/2018 6:04:51 AM,Van
36,,15382,7/5/2018 6:06:50 AM,,8330,7/5/2018 6:08:20 AM,Motorcycle
23,7/5/2018 6:12:37 AM,15383,7/5/2018 6:10:22 AM,,,,Van
35,,15384,7/5/2018 6:25:27 AM,,9519,7/5/2018 6:25:59 AM,Motorcycle
245,,15385,7/5/2018 6:31:42 AM,,1768,7/5/2018 6:32:08 AM,Van
45,,15386,7/5/2018 6:33:42 AM,,7728,7/5/2018 6:36:55 AM,Van
28,7/5/2018 6:43:11 AM,15387,7/5/2018 6:42:50 AM,,,,Motorcycle
182,,15388,7/5/2018 6:47:47 AM,,3229,7/5/2018 6:48:05 AM,Van
254,,15389,7/5/2018 6:57:30 AM,,2444,7/5/2018 6:57:38 AM,Van
42,,15390,7/5/2018 7:00:15 AM,,3060,7/5/2018 7:10:10 AM,Van
45,,15391,7/5/2018 7:00:50 AM,,14049,7/5/2018 7:02:08 AM,Van
137,,15392,7/5/2018 7:02:48 AM,,9020,7/5/2018 7:04:08 AM,Van
179,,15393,7/5/2018 7:05:22 AM,,3543,7/5/2018 7:05:32 AM,Van
11,7/5/2018 7:12:53 AM,15394,7/5/2018 7:10:14 AM,,2155,7/5/2018 7:11:21 AM,Van
35,,15395,7/5/2018 7:10:35 AM,,3560,7/5/2018 7:10:44 AM,Van
27,7/5/2018 7:13:57 AM,15396,7/5/2018 7:12:30 AM,,,,Van
46,,15397,7/5/2018 7:13:47 AM,,6087,7/5/2018 7:44:00 AM,Van
27,,15398,7/5/2018 7:14:22 AM,,9321,7/5/2018 7:17:31 AM,Van
33,,15399,7/5/2018 7:14:24 AM,7/5/2018 8:32:43 AM,1774,7/5/2018 7:14:41 AM,Motorcycle
161,,15400,7/5/2018 7:16:23 AM,,1675,7/5/2018 7:16:31 AM,Van
128,,15401,7/5/2018 7:16:25 AM,,5153,7/5/2018 7:16:51 AM,Van
32,,15402,7/5/2018 7:20:46 AM,,565,7/5/2018 7:21:53 AM,Motorcycle
231,,15403,7/5/2018 7:24:22 AM,,2657,7/5/2018 7:24:29 AM,Van
5,,15404,7/5/2018 7:25:52 AM,,2152,7/5/2018 7:26:02 AM,Van
275,,15405,7/5/2018 7:28:26 AM,,2304,7/5/2018 7:28:50 AM,Van
74,,15406,7/5/2018 7:28:31 AM,,2887,7/5/2018 7:28:57 AM,Van
178,,15407,7/5/2018 7:36:54 AM,,6095,7/5/2018 7:37:44 AM,Van
42,,15408,7/5/2018 7:38:49 AM,,5367,7/5/2018 7:39:18 AM,Van
55,,15409,7/5/2018 7:40:13 AM,,6320,7/5/2018 7:40:51 AM,Van
175,,15410,7/5/2018 7:41:53 AM,,474,7/5/2018 7:42:01 AM,Van
94,7/5/2018 7:47:54 AM,15411,7/5/2018 7:43:27 AM,,4664,7/5/2018 7:43:52 AM,Van
176,,15412,7/5/2018 7:44:40 AM,,2640,7/5/2018 7:44:53 AM,Van
68,,15413,7/5/2018 7:47:11 AM,,1821,7/5/2018 7:47:21 AM,Van
92,,15414,7/5/2018 7:48:13 AM,,7378,7/5/2018 7:49:01 AM,Van
257,,15415,7/5/2018 7:52:30 AM,,3633,7/5/2018 7:52:38 AM,Van
141,,15416,7/5/2018 7:53:20 AM,,3216,7/5/2018 7:53:26 AM,Van
72,,15417,7/5/2018 7:57:44 AM,,5484,7/5/2018 7:58:09 AM,Van
67,7/5/2018 8:04:02 AM,15418,7/5/2018 8:01:08 AM,,,,Motorcycle
19,,15419,7/5/2018 8:01:34 AM,,4790,7/5/2018 8:02:28 AM,Van
127,7/5/2018 8:02:42 AM,15420,7/5/2018 8:02:05 AM,,3822,7/5/2018 8:02:15 AM,Van
20,,15421,7/5/2018 8:03:01 AM,7/5/2018 3:16:01 PM,188,7/5/2018 8:03:35 AM,Van
74,,15422,7/5/2018 8:03:17 AM,,2648,7/5/2018 8:03:25 AM,Van
50,,15423,7/5/2018 8:04:20 AM,,3100,7/5/2018 8:05:44 AM,Van
3,7/5/2018 8:20:54 AM,15424,7/5/2018 8:05:21 AM,,,,Van
149,,15425,7/5/2018 8:05:37 AM,7/5/2018 12:27:20 PM,1799,7/5/2018 8:05:50 AM,Van
115,,15426,7/5/2018 8:07:50 AM,,2520,7/5/2018 8:08:14 AM,Van
91,,15427,7/5/2018 8:08:36 AM,,1238,7/5/2018 8:08:58 AM,Van
167,,15428,7/5/2018 8:09:21 AM,,3497,7/5/2018 8:09:29 AM,Van
115,,15429,7/5/2018 8:10:55 AM,7/5/2018 9:48:58 AM,3681,7/5/2018 8:11:41 AM,Van
120,,15430,7/5/2018 8:16:42 AM,,,7/5/2018 8:30:02 AM,Van
40,,15431,7/5/2018 8:18:55 AM,,3066,7/5/2018 8:19:13 AM,Motorcycle
232,,15432,7/5/2018 8:20:57 AM,,9887,7/5/2018 8:21:18 AM,Van
67,7/5/2018 8:21:35 AM,15433,7/5/2018 8:21:10 AM,,,,Motorcycle
5,7/5/2018 8:21:45 AM,15434,7/5/2018 8:21:19 AM,,,,Van
18,,15435,7/5/2018 8:21:30 AM,,2544,7/5/2018 8:22:03 AM,Motorcycle
42,,15436,7/5/2018 8:22:15 AM,,4132,7/5/2018 8:22:40 AM,Motorcycle
146,,15437,7/5/2018 8:23:32 AM,,3354,7/5/2018 8:23:39 AM,Van
18,,15438,7/5/2018 8:24:06 AM,,6383,7/5/2018 8:24:41 AM,Van
263,7/5/2018 8:24:58 AM,15439,7/5/2018 8:24:22 AM,,4599,7/5/2018 8:24:44 AM,Van
123,,15440,7/5/2018 8:24:22 AM,,1004,7/5/2018 8:24:33 AM,Van
213,7/5/2018 8:28:38 AM,15441,7/5/2018 8:24:33 AM,,2619,7/5/2018 8:24:43 AM,Van
114,,15442,7/5/2018 8:26:21 AM,,4026,7/5/2018 8:27:38 AM,Van
153,,15443,7/5/2018 8:27:35 AM,,2447,7/5/2018 8:27:55 AM,Van
109,,15444,7/5/2018 8:28:02 AM,,3174,7/5/2018 8:28:13 AM,Van
137,,15445,7/5/2018 8:28:37 AM,,2154,7/5/2018 8:29:31 AM,Van
193,,15446,7/5/2018 8:29:06 AM,,3695,7/5/2018 8:29:29 AM,Van
209,,15447,7/5/2018 8:29:50 AM,,2927,7/5/2018 8:29:58 AM,Van
12,,15448,7/5/2018 8:31:44 AM,,,7/5/2018 9:40:44 AM,Van
46,,15449,7/5/2018 8:32:53 AM,,2068,7/5/2018 8:34:17 AM,Van
83,,15450,7/5/2018 8:34:32 AM,,3594,7/5/2018 8:34:40 AM,Van
3,,15451,7/5/2018 8:34:32 AM,,5505,7/5/2018 8:37:20 AM,Van
172,,15452,7/5/2018 8:34:44 AM,,418,7/5/2018 8:34:54 AM,Van
22,,15453,7/5/2018 8:37:53 AM,,2925,7/5/2018 8:38:07 AM,Van
110,,15454,7/5/2018 8:38:43 AM,,2128,7/5/2018 8:39:04 AM,Van
153,,15455,7/5/2018 8:39:03 AM,,1288,7/5/2018 8:39:31 AM,Van
146,,15456,7/5/2018 8:40:23 AM,,1708,7/5/2018 8:40:31 AM,Van
153,,15457,7/5/2018 8:41:00 AM,,3619,7/5/2018 8:41:07 AM,Van
183,,15458,7/5/2018 8:43:03 AM,,2605,7/5/2018 8:43:11 AM,Van
23,,15459,7/5/2018 8:44:23 AM,,4249,7/5/2018 8:47:30 AM,Van
31,,15460,7/5/2018 8:44:54 AM,,9893,7/5/2018 8:45:50 AM,Motorcycle
137,,15461,7/5/2018 8:44:58 AM,,5045,7/5/2018 8:45:20 AM,Van
260,,15462,7/5/2018 8:45:47 AM,,2221,7/5/2018 8:45:55 AM,Van
200,,15463,7/5/2018 8:48:03 AM,,2736,7/5/2018 8:48:11 AM,Van
205,,15464,7/5/2018 8:49:29 AM,,2675,7/5/2018 8:49:50 AM,Van
15,,15465,7/5/2018 8:52:40 AM,,742,7/5/2018 8:53:00 AM,Van
23,,15466,7/5/2018 8:52:42 AM,,1448,7/5/2018 8:52:54 AM,Motorcycle
140,,15467,7/5/2018 8:52:44 AM,,3174,7/5/2018 8:52:54 AM,Van
91,7/5/2018 8:57:15 AM,15468,7/5/2018 8:56:46 AM,,2109,7/5/2018 8:56:53 AM,Van
172,,15469,7/5/2018 8:57:00 AM,7/5/2018 3:18:58 PM,3157,7/5/2018 8:57:13 AM,Van
150,,15470,7/5/2018 8:58:23 AM,,1926,7/5/2018 8:58:29 AM,Van
144,,15471,7/5/2018 8:58:54 AM,,1768,7/5/2018 8:59:04 AM,Van
187,,15472,7/5/2018 8:59:22 AM,,5051,7/5/2018 8:59:47 AM,Van
33,,15473,7/5/2018 8:59:52 AM,,4613,7/5/2018 9:00:50 AM,Van
37,,15474,7/5/2018 9:00:12 AM,,5135,7/5/2018 9:03:54 AM,Van
93,,15475,7/5/2018 9:01:47 AM,,2732,7/5/2018 9:01:58 AM,Van
263,,15476,7/5/2018 9:03:05 AM,,1402,7/5/2018 9:03:11 AM,Van
127,,15477,7/5/2018 9:04:16 AM,,3708,7/5/2018 9:04:31 AM,Van
107,,15478,7/5/2018 9:04:16 AM,,1016,7/5/2018 9:04:23 AM,Van
63,,15479,7/5/2018 9:06:12 AM,,2483,7/5/2018 9:06:38 AM,Van
65,,15480,7/5/2018 9:06:25 AM,,3412,7/5/2018 9:06:49 AM,Van
205,,15481,7/5/2018 9:06:35 AM,,2824,7/5/2018 9:06:59 AM,Van
148,,15482,7/5/2018 9:07:37 AM,,3660,7/5/2018 9:07:47 AM,Van
141,,15483,7/5/2018 9:08:02 AM,,,7/5/2018 9:08:11 AM,Van
222,7/5/2018 9:09:58 AM,15484,7/5/2018 9:08:27 AM,,1774,7/5/2018 9:08:50 AM,Van
208,,15485,7/5/2018 9:09:36 AM,,3675,7/5/2018 9:09:44 AM,Van
53,,15486,7/5/2018 9:10:08 AM,,3844,7/5/2018 9:10:32 AM,Van
3,,15487,7/5/2018 9:10:57 AM,,56680,7/5/2018 9:12:14 AM,Van
24,,15488,7/5/2018 9:13:04 AM,,3854,7/5/2018 9:13:12 AM,Van
149,,15489,7/5/2018 9:17:26 AM,,1708,7/5/2018 9:17:34 AM,Van
185,,15490,7/5/2018 9:18:31 AM,,3187,7/5/2018 9:18:39 AM,Van
152,,15491,7/5/2018 9:18:52 AM,,1319,7/5/2018 9:19:09 AM,Van
191,,15492,7/5/2018 9:20:18 AM,,3316,7/5/2018 9:20:27 AM,Van
115,,15493,7/5/2018 9:20:30 AM,,1361,7/5/2018 9:20:37 AM,Van
62,,15494,7/5/2018 9:21:40 AM,,3825,7/5/2018 9:22:09 AM,Motorcycle
61,,15495,7/5/2018 9:21:58 AM,,6463,7/5/2018 9:22:52 AM,Motorcycle
249,,15496,7/5/2018 9:22:17 AM,,3430,7/5/2018 9:22:24 AM,Van
150,,15497,7/5/2018 9:22:26 AM,,3255,7/5/2018 9:22:37 AM,Van
195,,15498,7/5/2018 9:22:28 AM,,1587,7/5/2018 9:22:46 AM,Van
127,,15499,7/5/2018 9:22:56 AM,,10102,7/5/2018 9:23:07 AM,Van
74,,15500,7/5/2018 9:23:09 AM,,344,7/5/2018 9:23:29 AM,Van
189,,15501,7/5/2018 9:24:03 AM,,984,7/5/2018 9:24:14 AM,Van
224,,15502,7/5/2018 9:25:18 AM,7/5/2018 3:15:30 PM,3231,7/5/2018 9:25:26 AM,Van
32,,15503,7/5/2018 9:27:12 AM,,2566,7/5/2018 9:27:36 AM,Motorcycle
244,,15504,7/5/2018 9:27:33 AM,,3762,7/5/2018 9:27:49 AM,Van
105,,15505,7/5/2018 9:28:05 AM,,2115,7/5/2018 9:28:13 AM,Van
159,,15506,7/5/2018 9:30:27 AM,,3558,7/5/2018 9:30:35 AM,Van
32,,15507,7/5/2018 9:31:40 AM,,6568,7/5/2018 9:32:06 AM,Van
159,,15508,7/5/2018 9:32:31 AM,,5288,7/5/2018 9:32:51 AM,Van
14,7/5/2018 9:39:20 AM,15509,7/5/2018 9:33:23 AM,,,,Van
196,,15510,7/5/2018 9:35:16 AM,,1718,7/5/2018 9:35:25 AM,Van
200,,15511,7/5/2018 9:35:28 AM,,4750,7/5/2018 9:35:47 AM,Van
126,,15512,7/5/2018 9:36:06 AM,,1284,7/5/2018 9:36:15 AM,Van
105,,15513,7/5/2018 9:36:06 AM,,1335,7/5/2018 9:36:13 AM,Van
72,,15514,7/5/2018 9:37:16 AM,7/5/2018 2:34:36 PM,2048,7/5/2018 9:37:39 AM,Van
37,,15515,7/5/2018 9:38:26 AM,,3786,7/5/2018 9:38:47 AM,Van
128,,15516,7/5/2018 9:38:49 AM,,2997,7/5/2018 9:38:58 AM,Van
89,,15517,7/5/2018 9:38:53 AM,,1067,7/5/2018 9:38:59 AM,Van
185,,15518,7/5/2018 9:40:17 AM,,211,7/5/2018 9:40:29 AM,Van
24,,15519,7/5/2018 9:42:11 AM,,4050,7/5/2018 9:42:40 AM,Van
172,,15520,7/5/2018 9:43:49 AM,,2047,7/5/2018 9:43:59 AM,Van
36,,15521,7/5/2018 9:46:18 AM,,2763,7/5/2018 9:46:28 AM,Van
10,,15522,7/5/2018 9:47:11 AM,,3512,7/5/2018 9:47:31 AM,Van
157,,15523,7/5/2018 9:48:30 AM,,1493,7/5/2018 9:48:39 AM,Van
31,,15524,7/5/2018 9:48:30 AM,,1320,7/5/2018 9:51:12 AM,Van
240,,15525,7/5/2018 9:49:05 AM,,1562,7/5/2018 9:49:21 AM,Van
211,,15526,7/5/2018 9:49:07 AM,,908,7/5/2018 9:49:15 AM,Van
313,,15527,7/5/2018 9:49:22 AM,,1787,7/5/2018 9:49:30 AM,Van
41,,15528,7/5/2018 9:50:30 AM,,4665,7/5/2018 9:50:59 AM,Van
154,,15529,7/5/2018 9:52:37 AM,,1042,7/5/2018 9:52:51 AM,Van
55,,15530,7/5/2018 9:53:36 AM,,2438,7/5/2018 9:53:48 AM,Van
159,,15531,7/5/2018 9:53:52 AM,,2676,7/5/2018 9:54:00 AM,Van
206,7/5/2018 9:54:25 AM,15532,7/5/2018 9:53:58 AM,,3212,7/5/2018 9:54:05 AM,Van
283,,15533,7/5/2018 9:54:07 AM,,1843,7/5/2018 9:54:15 AM,Van
84,,15534,7/5/2018 9:54:38 AM,,2693,7/5/2018 9:54:53 AM,Van
15,,15535,7/5/2018 9:55:14 AM,,525,7/5/2018 9:55:21 AM,Van
26,,15536,7/5/2018 9:55:24 AM,,7673,7/5/2018 9:56:01 AM,Van
115,,15537,7/5/2018 9:56:17 AM,,3851,7/5/2018 9:56:24 AM,Van
201,,15538,7/5/2018 9:57:58 AM,,3247,7/5/2018 9:58:09 AM,Van
58,,15539,7/5/2018 9:58:06 AM,,7397,7/5/2018 9:59:20 AM,Van
96,,15540,7/5/2018 9:59:03 AM,,2269,7/5/2018 9:59:26 AM,Van
139,,15541,7/5/2018 9:59:53 AM,,3668,7/5/2018 10:00:03 AM,Van
63,,15542,7/5/2018 10:00:31 AM,,3138,7/5/2018 10:00:38 AM,Van
113,,15543,7/5/2018 10:00:44 AM,7/6/2018 11:06:05 AM,1852,7/5/2018 10:00:58 AM,Van
78,7/5/2018 10:14:46 AM,15544,7/5/2018 10:00:51 AM,,,,Van
41,,15545,7/5/2018 10:01:13 AM,,3415,7/5/2018 10:01:46 AM,Van
167,,15546,7/5/2018 10:01:33 AM,,3643,7/5/2018 10:01:42 AM,Van
40,,15547,7/5/2018 10:02:09 AM,,3153,7/5/2018 10:02:18 AM,Van
178,,15548,7/5/2018 10:02:24 AM,,2793,7/5/2018 10:02:33 AM,Van
154,,15549,7/5/2018 10:03:00 AM,,3467,7/5/2018 10:03:08 AM,Van
23,,15550,7/5/2018 10:03:39 AM,,11264,7/5/2018 10:05:09 AM,Van
187,,15551,7/5/2018 10:04:45 AM,,1445,7/5/2018 10:04:52 AM,Van
152,,15552,7/5/2018 10:06:29 AM,,430,7/5/2018 10:06:38 AM,Van
102,,15553,7/5/2018 10:06:44 AM,,399,7/5/2018 10:06:51 AM,Van
32,,15554,7/5/2018 10:07:26 AM,,2915,7/5/2018 10:07:34 AM,Van
59,,15555,7/5/2018 10:07:31 AM,,1056,7/5/2018 10:07:52 AM,Motorcycle
253,,15556,7/5/2018 10:10:23 AM,,1172,7/5/2018 10:10:35 AM,Van
2,,15557,7/5/2018 10:10:31 AM,,6961,7/5/2018 10:11:02 AM,Van
132,,15558,7/5/2018 10:10:32 AM,7/5/2018 11:16:44 AM,3521,7/5/2018 10:10:50 AM,Van
197,,15559,7/5/2018 10:10:56 AM,,1491,7/5/2018 10:11:03 AM,Van
169,,15560,7/5/2018 10:11:02 AM,,3381,7/5/2018 10:11:10 AM,Van
325,,15561,7/5/2018 10:12:22 AM,,548,7/5/2018 10:12:34 AM,Van
218,7/5/2018 10:15:39 AM,15562,7/5/2018 10:13:04 AM,,3056,7/5/2018 10:13:13 AM,Van
61,,15563,7/5/2018 10:14:07 AM,,3693,7/5/2018 10:15:13 AM,Motorcycle
283,,15564,7/5/2018 10:14:19 AM,,3576,7/5/2018 10:14:27 AM,Van
261,,15565,7/5/2018 10:14:27 AM,,2724,7/5/2018 10:14:48 AM,Van
185,,15566,7/5/2018 10:16:37 AM,,1821,7/5/2018 10:16:46 AM,Van
172,,15567,7/5/2018 10:17:28 AM,,3231,7/5/2018 10:17:36 AM,Van
100,,15568,7/5/2018 10:17:36 AM,,7416,7/5/2018 10:17:58 AM,Van
23,,15569,7/5/2018 10:19:30 AM,,5443,7/5/2018 10:19:54 AM,Van
310,,15570,7/5/2018 10:20:53 AM,,513,7/5/2018 10:21:06 AM,Van
321,,15571,7/5/2018 10:21:23 AM,7/5/2018 12:04:39 PM,1348,7/5/2018 10:21:30 AM,Van
63,7/5/2018 10:26:01 AM,15572,7/5/2018 10:21:55 AM,,8359,7/5/2018 10:22:46 AM,Van
139,,15573,7/5/2018 10:22:55 AM,,939,7/5/2018 10:23:07 AM,Van
11,,15574,7/5/2018 10:24:14 AM,,9610,7/5/2018 10:25:10 AM,Van
48,,15575,7/5/2018 10:24:51 AM,,2063,7/5/2018 10:27:39 AM,Van
46,,15576,7/5/2018 10:26:10 AM,,1964,7/5/2018 10:26:18 AM,Van
162,,15577,7/5/2018 10:27:23 AM,,3246,7/5/2018 10:27:32 AM,Van
221,,15578,7/5/2018 10:28:11 AM,,2618,7/5/2018 10:28:20 AM,Van
325,,15579,7/5/2018 10:28:29 AM,,325,7/5/2018 10:28:40 AM,Van
310,,15580,7/5/2018 10:28:56 AM,,2256,7/5/2018 10:29:05 AM,Van
159,,15581,7/5/2018 10:28:58 AM,,6506,7/5/2018 10:29:14 AM,Van
153,,15582,7/5/2018 10:29:13 AM,,3482,7/5/2018 10:29:22 AM,Van
27,,15583,7/5/2018 10:30:04 AM,,5541,7/5/2018 10:30:57 AM,Van
52,,15584,7/5/2018 10:30:32 AM,,1745,7/5/2018 10:30:43 AM,Van
13,,15585,7/5/2018 10:30:58 AM,7/5/2018 12:21:35 PM,3788,7/5/2018 10:35:25 AM,Van
205,,15586,7/5/2018 10:31:44 AM,,3226,7/5/2018 10:31:52 AM,Van
182,,15587,7/5/2018 10:33:05 AM,,1254,7/5/2018 10:33:12 AM,Van
111,,15588,7/5/2018 10:33:17 AM,,1430,7/5/2018 10:33:36 AM,Van
197,,15589,7/5/2018 10:34:36 AM,,206,7/5/2018 10:34:43 AM,Van
161,,15590,7/5/2018 10:34:37 AM,,2354,7/5/2018 10:34:49 AM,Van
252,,15591,7/5/2018 10:34:41 AM,,2931,7/5/2018 10:34:49 AM,Van
319,,15592,7/5/2018 10:35:27 AM,,2459,7/5/2018 10:35:36 AM,Van
75,,15593,7/5/2018 10:35:37 AM,,2723,7/5/2018 10:35:48 AM,Van
276,,15594,7/5/2018 10:36:28 AM,,3322,7/5/2018 10:36:34 AM,Van
236,,15595,7/5/2018 10:36:52 AM,,2984,7/5/2018 10:37:12 AM,Van
202,,15596,7/5/2018 10:36:53 AM,,1159,7/5/2018 10:37:02 AM,Van
230,,15597,7/5/2018 10:36:55 AM,,3720,7/5/2018 10:37:06 AM,Van
92,,15598,7/5/2018 10:37:52 AM,,3868,7/5/2018 10:38:01 AM,Van
